Customer_ID,Age,Gender,Purchase_Count,Average_Spending,Product_Category,Visit_Frequency,Last_Visit,Customer_Loyalty_Score
514,41,Male,6,49.68206324719918,Fashion,4,25,1
515,33,Male,7,61.406170561322305,Electronics,2,22,5
516,52,Male,5,82.88313430346399,Fashion,1,15,7
517,19,Other,5,13.339159781238392,Books,2,26,8
518,50,Male,2,56.898437939589094,Fashion,5,2,1
519,37,Male,10,131.68617237265323,Books,2,13,3
520,59,Male,1,5.261359344282053,Books,1,1,6
521,54,Male,3,129.5799755909837,Books,2,28,1
522,23,Female,4,282.10694715456634,Home,6,13,5
523,20,Other,3,93.7893203414365,Toys,2,17,7
524,43,Male,2,31.611692065371845,Home,4,20,1
525,49,Male,4,167.36789341932118,Home,2,24,6
526,47,Female,5,194.90607355345503,Fashion,3,17,6
527,39,Male,4,11.008912749872255,Books,1,8,7
528,43,Other,6,9.17672461743389,Books,2,2,2
529,22,Female,5,163.4562855397284,Books,3,23,6
530,57,Male,6,54.97418825507106,Home,3,12,6
531,41,Male,5,68.1581926750052,Toys,0,13,4
532,41,Other,3,11.977436881551668,Toys,3,4,5
533,43,Other,2,201.911472229639,Toys,3,7,4
534,32,Male,4,238.6895677921435,Home,4,10,3
535,24,Female,6,399.11543670482035,Electronics,4,20,4
536,47,Other,4,32.63606756715867,Electronics,3,6,8
537,37,Other,4,86.6784570257909,Electronics,3,10,7
538,24,Other,9,0.7086643323031679,Fashion,2,13,8
539,54,Female,5,232.70178414279638,Fashion,0,25,6
540,19,Male,6,18.713733765993904,Books,3,24,5
541,48,Female,4,129.22983515009093,Home,2,14,3
542,22,Other,3,142.1526100581783,Home,2,20,1
543,26,Female,5,154.4945886278463,Home,3,27,5
544,58,Other,7,74.07911827764896,Books,5,26,4
545,57,Female,6,30.835525258031062,Home,2,20,5
546,55,Other,11,68.59773931760701,Electronics,1,2,6
547,64,Female,5,15.565526016248269,Electronics,4,26,9
548,41,Female,3,347.25329519188375,Books,0,24,1
549,21,Male,6,296.96906923644104,Home,5,15,5
550,55,Female,8,30.877588340628943,Toys,1,1,9
551,54,Male,5,194.92312093602416,Toys,2,27,7
552,23,Female,10,63.39944678732159,Toys,2,10,2
553,39,Other,5,64.57401255951638,Fashion,3,9,8
554,18,Other,7,320.00586846751247,Toys,3,14,4
555,47,Male,3,191.51908881443535,Books,0,10,9
556,25,Female,6,5.59698473271673,Toys,0,7,9
557,41,Male,8,77.11332419268372,Toys,0,8,4
558,44,Male,2,22.261961579131707,Books,1,18,9
559,51,Male,5,70.31626477588803,Books,3,27,3
560,41,Male,7,9.350325941478062,Electronics,2,16,4
561,44,Other,5,185.21745350265252,Home,1,12,7
562,21,Male,9,16.904443385936236,Toys,3,22,5
563,40,Other,8,121.99064583209773,Toys,4,10,8
564,43,Male,8,59.35341663767958,Toys,1,8,3
565,49,Female,7,350.7101462459954,Electronics,3,27,5
566,53,Female,5,59.98915416744403,Toys,0,17,8
567,56,Other,3,129.85349227820424,Books,2,28,1
568,22,Male,7,86.09510744736448,Toys,1,28,1
569,58,Male,7,37.46103988076553,Fashion,5,21,5
570,60,Male,7,69.57822445122716,Electronics,1,15,6
571,55,Other,5,233.35353302389373,Fashion,1,27,2
572,41,Other,6,12.192889728963038,Books,2,27,5
573,47,Female,5,16.41286824769008,Books,3,3,2
574,28,Female,3,11.063467824985917,Electronics,2,6,3
575,47,Male,5,122.53530364366374,Toys,1,21,8
576,21,Female,5,31.312467343125444,Toys,2,17,5
577,61,Female,6,152.4482663805056,Home,0,28,9
578,51,Female,3,376.98870790904266,Books,0,4,5
579,60,Female,7,125.88763574525494,Electronics,2,12,4
580,63,Male,7,80.36277902764662,Electronics,3,29,9
581,18,Female,8,244.09352566509116,Toys,1,26,3
582,58,Female,7,125.06544742636187,Fashion,0,10,7
583,38,Male,2,33.014734011128326,Home,3,19,8
584,63,Female,0,110.37544080464335,Books,3,21,4
585,31,Male,3,96.52681836755102,Electronics,2,16,4
586,24,Other,9,92.18703250813675,Fashion,1,14,9
587,57,Female,6,92.77921236151573,Fashion,2,20,9
588,53,Male,1,50.35140907078368,Books,0,5,6
589,60,Female,2,0.22684556983941428,Books,2,21,3
590,24,Male,2,193.4256501869539,Fashion,1,13,8
591,51,Male,5,449.3579038952517,Toys,3,8,4
592,53,Female,2,139.03141720687987,Toys,2,11,8
593,64,Female,3,28.29613337076066,Books,4,18,9
594,40,Male,4,237.3722410688369,Home,1,21,8
595,21,Other,8,68.31969133104857,Books,1,22,7
596,41,Male,6,38.35315767864843,Books,0,20,9
597,34,Female,3,31.09014510109784,Home,1,17,3
598,40,Female,10,30.796109011000844,Books,2,13,4
599,36,Male,2,177.5781044851187,Electronics,3,3,8
600,57,Other,2,111.83021199550218,Books,1,15,4
601,45,Male,3,84.43361449167352,Home,3,15,3
602,53,Female,5,24.275760261683466,Fashion,2,23,1
603,64,Female,5,248.0778952484088,Fashion,2,15,5
604,51,Other,4,35.032555221608305,Home,1,21,3
605,40,Male,3,22.47986938931223,Toys,0,15,9
606,37,Female,2,106.183662121155,Books,1,16,8
607,53,Male,4,276.5337900318507,Books,2,2,7
608,61,Female,6,247.80667979244595,Toys,3,27,8
609,19,Female,4,45.293716895423486,Electronics,2,14,7
610,32,Male,6,46.9705531162153,Books,1,5,2
611,29,Other,2,315.2631798947183,Electronics,2,1,3
612,46,Other,6,8.050705812766783,Books,1,17,2
613,64,Male,6,184.91711015442058,Electronics,3,28,9
614,53,Other,4,47.93740357524486,Toys,2,12,7
615,45,Female,4,21.641850508975057,Books,0,24,3
616,27,Male,7,224.4488484495275,Books,0,21,5
617,26,Female,4,114.41856116574695,Home,5,28,9
618,57,Male,5,14.240362028882359,Electronics,3,17,1
619,33,Male,4,34.777937970022734,Fashion,3,29,6
620,27,Male,4,36.308671145919355,Electronics,4,3,2
621,53,Female,6,9.811757870870562,Home,6,14,9
622,33,Female,6,25.14849050329333,Fashion,1,11,2
623,46,Other,4,219.6849819754298,Books,4,1,3
624,22,Male,4,91.7842115647179,Books,2,13,3
625,41,Male,7,152.82588407157658,Home,1,23,6
626,40,Female,6,588.5424548627441,Books,5,10,3
627,51,Female,5,118.94507087285095,Home,0,23,1
628,21,Male,7,62.23240494783754,Books,1,10,5
629,45,Male,4,118.38258510843937,Home,0,21,7
630,22,Male,8,288.33831106958627,Fashion,2,28,1
631,64,Other,6,126.95594134750397,Books,2,29,7
632,53,Female,2,18.1858861187522,Toys,3,26,3
633,26,Female,6,15.481969874038725,Electronics,5,29,4
634,34,Female,4,50.40899943760251,Toys,3,5,4
635,63,Male,4,13.928095379215463,Toys,1,25,8
636,20,Other,7,11.697340820996532,Fashion,3,10,4
637,19,Other,6,18.665173076542978,Toys,4,5,5
638,34,Female,5,136.96378372962502,Home,2,14,6
639,28,Female,4,5.185447468435756,Electronics,2,8,7
640,27,Male,4,34.468416679848964,Books,2,4,8
641,44,Other,3,65.06121218568693,Home,2,1,8
642,60,Female,5,147.50756133928982,Home,0,9,3
643,43,Male,5,139.01899809139726,Books,5,13,4
644,46,Male,4,10.636720988979024,Electronics,0,16,7
645,38,Male,3,98.32429317245327,Toys,4,4,4
646,28,Female,7,29.012237416371654,Electronics,0,5,8
647,21,Other,4,10.315054609010607,Home,0,18,2
648,47,Female,6,145.4442023671388,Fashion,1,10,4
649,55,Male,5,54.93798830451148,Toys,1,11,2
650,21,Male,8,48.464537000271804,Fashion,2,3,1
651,20,Other,2,117.79598625860679,Books,4,4,9
652,58,Other,8,23.402836037446594,Toys,3,23,3
653,42,Male,4,357.1939467446783,Books,2,21,3
654,21,Female,6,75.4716964540743,Home,1,11,5
655,34,Female,3,54.34421484075378,Fashion,0,12,2
656,20,Other,5,120.44662418115078,Home,2,10,1
657,34,Male,10,103.47551318302608,Electronics,4,21,6
658,64,Other,5,38.05004273364202,Fashion,2,7,9
659,21,Female,5,331.2749406971874,Fashion,0,14,3
660,23,Female,3,1.3896307569581,Toys,3,10,1
661,46,Male,3,142.379755790731,Electronics,5,14,8
662,53,Male,11,73.44466520991499,Fashion,1,12,1
663,31,Male,9,87.1912532891595,Electronics,1,17,6
664,49,Male,4,3.600392965106429,Fashion,0,13,9
665,64,Female,6,75.25715421736547,Toys,1,24,7
666,22,Female,4,97.32978347283138,Books,3,29,1
667,18,Female,6,318.56617203383746,Fashion,2,7,4
668,39,Other,10,206.60561085641356,Fashion,0,9,6
669,37,Male,5,71.03061086545662,Home,2,7,1
670,42,Female,3,144.4092834837039,Books,2,25,9
671,41,Female,5,211.2116910423857,Electronics,3,11,6
672,62,Female,5,10.588389699105656,Toys,3,27,4
673,20,Other,9,8.20379648766245,Books,2,8,2
674,39,Female,8,221.46647054937495,Electronics,3,14,5
675,28,Other,6,87.94403034939995,Electronics,1,17,2
676,52,Male,8,218.9458887459568,Fashion,2,15,5
677,29,Female,7,124.27223472650493,Toys,4,29,1
678,36,Other,1,8.90520589306066,Toys,1,13,1
679,26,Female,7,54.18764393871486,Electronics,3,21,6
680,45,Male,7,35.48878961323014,Toys,0,27,5
681,33,Male,6,51.733793826229544,Fashion,4,28,4
682,34,Female,10,19.677988192431535,Electronics,0,13,1
683,53,Other,4,197.10281865064707,Toys,4,23,3
684,58,Female,3,87.13901044696787,Home,2,9,3
685,49,Male,6,71.67033646295684,Fashion,1,19,3
686,62,Male,3,115.5290179890157,Electronics,1,29,9
687,56,Female,6,191.6411550385752,Home,2,27,3
688,28,Male,6,11.085518790532216,Books,1,11,5
689,30,Male,1,28.356333289680368,Books,5,11,4
690,53,Male,9,20.35146683330492,Electronics,2,14,6
691,26,Female,5,0.07008486175363607,Fashion,1,22,7
692,61,Male,4,194.475937721611,Books,1,12,6
693,57,Other,4,86.24679319294275,Electronics,0,19,4
694,23,Other,3,64.35155342350146,Home,2,20,3
695,63,Other,2,190.51824229491197,Books,2,27,2
696,36,Female,3,117.22789101992608,Toys,4,27,2
697,41,Other,5,59.467706766841445,Electronics,5,7,2
698,52,Other,9,20.441553004664915,Fashion,3,29,7
699,54,Other,2,68.59886883478437,Books,2,17,5
700,63,Male,2,28.26906848107736,Fashion,2,4,1
701,59,Female,1,99.12724021699754,Books,2,11,7
702,47,Other,5,184.2897864646093,Toys,3,25,1
703,29,Female,7,107.39434415853918,Electronics,1,9,1
704,39,Female,7,94.92647193017241,Home,1,18,3
705,35,Male,6,156.4178159671266,Fashion,2,13,6
706,40,Female,3,7.713467983342849,Electronics,1,18,9
707,41,Other,6,30.06532356608928,Fashion,1,21,6
708,29,Female,6,63.474950292903046,Fashion,1,6,9
709,35,Male,5,179.02775497951188,Home,2,15,9
710,36,Male,6,64.63800974769583,Books,1,2,2
711,33,Other,6,329.09965146316426,Home,1,29,4
712,22,Female,3,3.1784773687845775,Fashion,2,29,3
713,63,Male,6,157.235404419368,Home,1,3,3
714,56,Other,3,18.199482956291003,Books,2,10,3
715,24,Other,3,76.88624589080206,Home,0,7,9
716,41,Other,4,84.46622652131916,Home,1,4,8
717,48,Other,1,145.90405151943182,Books,1,15,6
718,24,Other,6,24.175516966313655,Home,3,20,1
719,22,Other,6,76.34034802902586,Electronics,3,9,2
720,46,Female,6,140.04955849419747,Home,1,27,4
721,37,Other,4,108.74118354108873,Electronics,0,26,9
722,54,Male,5,93.05131275150856,Fashion,1,25,5
723,22,Male,4,209.70843725469078,Toys,3,3,8
724,39,Other,3,141.8952206482095,Home,2,3,4
725,56,Female,3,12.302988430564039,Fashion,2,27,1
726,29,Female,2,39.14862751763168,Home,3,6,3
727,59,Female,5,4.589182211691716,Fashion,0,2,4
728,33,Other,7,176.73675265665608,Fashion,1,10,7
729,18,Other,6,117.67338462363945,Books,6,10,3
730,22,Other,7,27.607541088578845,Toys,2,27,9
731,24,Male,3,37.17653600750731,Electronics,2,16,5
732,51,Male,4,72.89026086876738,Books,2,3,6
733,18,Female,1,43.58634431489138,Toys,2,10,6
734,58,Other,5,119.54131213300141,Books,1,6,9
735,47,Other,9,39.68166203830339,Fashion,1,20,9
736,27,Male,4,239.65350657349495,Toys,2,10,3
737,62,Male,4,349.1135852161475,Toys,3,8,3
738,20,Other,5,48.118478045258826,Electronics,7,18,8
739,32,Other,5,124.74780737672107,Fashion,0,2,2
740,26,Other,6,203.1659768887562,Books,2,15,7
741,59,Other,4,328.28615479091314,Books,3,10,4
742,21,Male,10,29.547505793270286,Toys,1,6,3
743,20,Female,6,1.3510557246881982,Toys,2,3,1
744,20,Other,4,349.7960720775555,Home,0,4,5
745,40,Male,4,71.49423867946389,Toys,2,24,6
746,22,Male,4,51.09145927505466,Home,0,3,8
747,20,Male,3,93.33112380106499,Home,1,7,7
748,55,Other,5,102.96588409117031,Fashion,2,11,6
749,45,Female,10,169.26471126017304,Home,0,7,5
750,61,Female,3,31.933918986087868,Home,3,18,7
751,46,Female,4,192.27764688990607,Home,1,24,6
752,50,Female,4,71.13437191028453,Books,3,8,6
753,38,Other,4,90.46854612154266,Books,2,5,2
754,47,Other,4,48.44379470511906,Electronics,3,24,3
755,29,Other,4,18.620660182870285,Home,1,15,4
756,48,Male,6,15.402476224555938,Fashion,2,15,4
757,48,Female,7,122.64096507751975,Electronics,2,8,5
758,63,Other,7,48.75171193616703,Fashion,3,28,1
759,25,Other,5,120.25818757854607,Home,2,26,4
760,62,Female,5,91.17239660570831,Toys,2,20,2
761,54,Other,3,56.25681513616744,Toys,2,13,3
762,20,Male,3,184.34069252238893,Fashion,3,21,1
763,59,Other,6,6.603645896353356,Books,3,15,8
764,26,Female,8,14.839324968727457,Electronics,1,28,9
765,64,Female,4,19.43641667319822,Fashion,4,20,6
766,40,Male,4,69.66097124862249,Fashion,3,6,8
767,58,Other,6,14.344802749217273,Fashion,3,5,9
768,31,Other,4,181.30131442344944,Electronics,3,25,4
769,56,Male,12,9.030307341235764,Books,0,14,6
770,35,Male,2,130.57160787576575,Books,2,11,4
771,29,Other,1,280.53871141316614,Electronics,0,22,9
772,58,Male,5,211.52966760506243,Home,1,27,2
773,31,Female,6,2.2251434012154694,Toys,0,24,9
774,44,Other,8,88.5098029153367,Home,2,12,5
775,61,Male,2,33.07954734607674,Fashion,2,21,3
776,50,Female,2,9.137692629686635,Toys,2,21,3
777,35,Female,11,35.45835759350845,Home,1,26,6
778,18,Female,5,54.15895614151589,Books,0,19,3
779,49,Other,4,37.087425456455165,Fashion,1,4,9
780,37,Male,4,166.45560365017917,Home,2,17,8
781,53,Other,3,90.70149720205254,Fashion,4,28,9
782,46,Male,6,41.89207855876338,Toys,0,10,8
783,42,Other,5,116.21979628150704,Home,3,22,8
784,37,Female,5,394.2009187703715,Toys,4,8,7
785,47,Male,5,11.271729951532137,Home,2,5,3
786,59,Male,6,6.526919960331293,Toys,2,9,8
787,45,Other,4,50.21541958573993,Books,2,21,3
788,41,Other,4,223.9622442134343,Toys,3,27,7
789,41,Male,2,201.0165648865553,Fashion,3,20,9
790,40,Female,5,36.614674768268344,Fashion,2,26,2
791,61,Other,6,47.70456677677631,Toys,0,19,9
792,56,Other,5,124.47506773943917,Fashion,2,15,1
793,18,Male,3,7.716933047313608,Books,4,5,3
794,49,Female,1,54.37836489837711,Toys,3,26,2
795,22,Male,1,111.63791351615286,Fashion,2,7,1
796,32,Male,6,103.40068774169184,Electronics,2,24,8
797,27,Other,3,44.90739083544466,Electronics,3,11,9
798,50,Female,8,49.425577818481045,Home,4,6,3
799,57,Male,5,111.56786371555998,Electronics,3,17,8
800,40,Male,2,151.26901233200942,Toys,2,20,7
801,55,Female,4,23.65015577351954,Toys,1,10,7
802,29,Other,6,22.311883165968936,Home,1,5,3
803,47,Male,5,79.3164281617882,Books,1,27,4
804,28,Other,5,91.73949904204196,Toys,3,14,3
805,59,Other,6,40.0438816632399,Books,4,14,1
806,37,Other,4,41.09519735985871,Home,1,25,3
807,55,Female,7,48.48236415834848,Books,0,19,7
808,21,Female,5,232.76596377146382,Electronics,5,9,3
809,59,Other,7,26.6961545015533,Toys,4,25,6
810,32,Female,5,74.43369740937285,Home,2,11,8
811,34,Male,5,65.26559256631363,Books,0,3,4
812,37,Other,3,195.70096989280333,Home,3,28,1
813,29,Other,6,68.57269605431237,Home,2,20,3
814,55,Other,6,1.8756664685304576,Fashion,2,21,5
815,24,Male,5,1.5206053380537397,Toys,1,4,9
816,27,Female,3,14.877274419234482,Toys,6,16,4
817,56,Male,4,12.699548602980427,Electronics,2,27,5
818,54,Other,3,41.76873819764694,Electronics,0,10,5
819,20,Male,0,65.63839905907396,Fashion,5,28,7
820,64,Other,3,45.29403732232679,Electronics,1,8,6
821,46,Female,1,52.93024093953338,Fashion,1,14,3
822,55,Female,3,112.31385143379993,Electronics,2,21,7
823,41,Other,6,8.280226672678682,Books,1,12,8
824,34,Other,5,354.83300321984115,Toys,1,9,3
825,20,Female,4,71.03848285071162,Home,3,13,8
826,26,Female,7,111.13462215323149,Home,2,13,4
827,43,Other,4,34.891098718363686,Home,2,4,5
828,64,Female,5,46.38670915840955,Electronics,0,17,2
829,31,Male,7,6.646588318826131,Toys,1,18,5
830,24,Other,4,30.870771926109587,Home,0,4,6
831,30,Male,5,15.581599466099458,Electronics,1,21,3
832,40,Male,3,20.428522720936705,Toys,0,11,2
833,21,Male,10,200.54727626245744,Electronics,2,23,2
834,54,Other,4,35.04988812417517,Fashion,2,20,5
835,46,Male,4,226.01235720885248,Electronics,2,13,5
836,50,Female,9,107.22989933633326,Electronics,0,24,3
837,38,Other,2,49.27889850320365,Home,2,6,3
838,36,Female,5,49.36557231036666,Electronics,3,7,7
839,22,Other,2,418.6405064105491,Fashion,3,29,8
840,32,Female,10,67.15871604050297,Books,1,4,7
841,63,Other,4,458.0937363735705,Toys,2,27,7
842,57,Female,5,55.30379422938778,Home,1,4,5
843,56,Male,3,20.9404147773841,Electronics,3,24,4
844,59,Female,5,28.514915444220655,Books,2,17,9
845,21,Other,7,30.53042903632759,Electronics,1,13,9
846,41,Female,8,0.21537167576460386,Electronics,1,7,3
847,62,Female,4,68.14975022071864,Fashion,4,9,4
848,64,Other,11,13.947706270336734,Home,3,12,7
849,57,Other,2,206.8787124213186,Electronics,0,28,3
850,64,Female,1,114.64374289223662,Home,2,28,9
851,51,Female,3,39.152329202569724,Books,1,11,9
852,37,Male,6,79.20634373471933,Electronics,2,4,2
853,34,Other,6,5.666506414740679,Books,1,23,1
854,30,Male,4,31.071936524297282,Electronics,1,5,9
855,47,Male,5,193.83769097532803,Electronics,2,22,2
856,18,Other,1,113.62884591026902,Electronics,2,10,9
857,25,Other,5,338.27864287212293,Electronics,1,13,9
858,35,Female,3,261.83903351022667,Toys,1,28,2
859,18,Other,5,71.39454983343278,Fashion,2,7,8
860,37,Other,3,244.39795782687844,Fashion,2,18,6
861,54,Female,8,33.00085201059668,Electronics,0,1,5
862,56,Male,5,93.12377053240196,Home,0,26,1
863,54,Other,3,29.65163090810113,Fashion,4,14,1
864,22,Male,8,31.57237859339058,Electronics,2,16,2
865,43,Other,2,53.420369502190226,Electronics,1,23,3
866,59,Other,3,14.429822083653015,Toys,2,28,2
867,39,Male,6,159.82229966692523,Home,3,17,4
868,43,Female,2,271.5106029949953,Fashion,0,2,3
869,23,Male,3,56.202629246038306,Home,3,1,3
870,25,Other,5,75.76500541945164,Books,2,12,3
871,56,Female,2,73.20021021792346,Home,4,25,8
872,26,Male,10,66.51590533214458,Toys,0,2,4
873,24,Male,4,80.97094472021466,Books,2,7,7
874,43,Male,8,90.67161034457945,Electronics,2,27,7
875,58,Female,6,149.94014797813315,Electronics,5,23,7
876,61,Male,8,156.82672510205848,Home,2,3,5
877,35,Other,2,77.38460724227335,Fashion,3,21,9
878,51,Male,5,104.52177175431953,Home,2,7,3
879,41,Female,3,22.577086151167432,Electronics,2,19,1
880,18,Female,6,179.44408704451521,Books,3,2,5
881,60,Male,9,41.526517873271764,Electronics,4,16,9
882,22,Female,5,82.85459789060289,Home,2,20,9
883,50,Male,6,289.99848044578084,Fashion,3,6,4
884,33,Other,5,93.32238346999036,Toys,5,5,1
885,50,Other,4,49.353573847052104,Toys,0,29,6
886,42,Female,5,93.25188443612662,Electronics,3,17,5
887,40,Male,9,63.62781649451866,Books,2,8,6
888,23,Other,4,173.47358446752196,Books,1,28,1
889,47,Male,6,65.3011763062664,Books,1,2,5
890,20,Other,6,81.06095842719253,Toys,2,17,3
891,36,Other,3,195.80309358483748,Toys,4,10,2
892,47,Other,3,122.48059920208382,Home,3,8,6
893,57,Male,7,89.29330623701543,Home,1,1,3
894,41,Male,4,102.11485159669698,Electronics,2,27,8
895,63,Other,7,52.90811061244557,Fashion,3,26,1
896,59,Male,6,90.30605400173131,Books,6,25,6
897,46,Other,10,31.67320015792304,Electronics,6,27,9
898,34,Other,3,160.15780065191558,Fashion,2,21,2
899,55,Female,6,11.055928447376196,Home,3,23,9
900,58,Other,6,279.84510296035523,Fashion,1,15,4
901,42,Male,4,169.94804171937145,Electronics,2,12,7
902,63,Female,1,138.33927224811328,Home,1,11,1
903,63,Other,8,123.74012965005943,Home,3,18,5
904,61,Other,4,259.6593939982854,Books,1,8,2
905,18,Female,7,13.622567519595046,Home,0,17,6
906,33,Male,3,4.11003873198005,Home,2,13,7
907,29,Female,3,12.794926312696653,Toys,2,20,4
908,28,Female,4,167.20889571864143,Toys,3,3,4
909,27,Female,6,26.042578320512366,Electronics,3,2,2
910,20,Other,6,17.014710207889628,Home,3,5,8
911,46,Female,7,147.8118133318786,Home,2,12,8
912,51,Male,4,70.84588373094999,Home,0,3,6
913,48,Female,6,97.75532122558833,Fashion,1,24,3
914,21,Other,7,8.387435633791627,Home,5,19,3
915,49,Male,2,88.1144607117619,Toys,1,26,3
916,64,Male,5,42.19495760348834,Toys,3,29,1
917,20,Other,7,39.68197472908336,Home,1,12,6
918,62,Female,4,49.762928955348485,Toys,0,22,5
919,53,Female,9,108.7988930455414,Books,0,11,2
920,35,Female,2,167.07443182013964,Electronics,0,19,5
921,55,Female,2,23.129290736362137,Electronics,1,16,2
922,39,Other,4,229.20755103963918,Books,2,14,8
923,63,Male,5,95.89580105230485,Toys,4,16,3
924,22,Female,5,41.75820499865738,Electronics,3,7,8
925,61,Female,5,42.56128321908413,Fashion,0,4,5
926,38,Female,3,248.82492496520956,Toys,3,3,7
927,22,Other,3,142.12611366563135,Books,0,19,9
928,43,Other,4,17.06893731130555,Fashion,1,10,3
929,39,Male,6,147.21329612497289,Books,1,22,2
930,26,Other,3,121.66146719166164,Fashion,2,22,8
931,39,Other,4,338.24382804788286,Electronics,2,3,4
